Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,135,12,P:Microsoft.Win32.FileDialog.CheckFileExists,,,,,"var dialog = new OpenFileDialog              {                  Title = this._Title,                  Filter = this._Filters.CreateFilterExpression(),                  FilterIndex = this._Filters.GetFilterIndex(),                  InitialDirectory = this._InitialDirectory,                  Multiselect = this._AllowMultipleFiles,                  CheckFileExists = true,                  CheckPathExists = true,              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,135,12,P:Microsoft.Win32.OpenFileDialog.Multiselect,,,,,"var dialog = new OpenFileDialog              {                  Title = this._Title,                  Filter = this._Filters.CreateFilterExpression(),                  FilterIndex = this._Filters.GetFilterIndex(),                  InitialDirectory = this._InitialDirectory,                  Multiselect = this._AllowMultipleFiles,                  CheckFileExists = true,                  CheckPathExists = true,              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,135,12,P:Microsoft.Win32.FileDialog.InitialDirectory,,,,,"var dialog = new OpenFileDialog              {                  Title = this._Title,                  Filter = this._Filters.CreateFilterExpression(),                  FilterIndex = this._Filters.GetFilterIndex(),                  InitialDirectory = this._InitialDirectory,                  Multiselect = this._AllowMultipleFiles,                  CheckFileExists = true,                  CheckPathExists = true,              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,135,12,P:Microsoft.Win32.FileDialog.FilterIndex,,,,,"var dialog = new OpenFileDialog              {                  Title = this._Title,                  Filter = this._Filters.CreateFilterExpression(),                  FilterIndex = this._Filters.GetFilterIndex(),                  InitialDirectory = this._InitialDirectory,                  Multiselect = this._AllowMultipleFiles,                  CheckFileExists = true,                  CheckPathExists = true,              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,135,12,P:Microsoft.Win32.FileDialog.Filter,,,,,"var dialog = new OpenFileDialog              {                  Title = this._Title,                  Filter = this._Filters.CreateFilterExpression(),                  FilterIndex = this._Filters.GetFilterIndex(),                  InitialDirectory = this._InitialDirectory,                  Multiselect = this._AllowMultipleFiles,                  CheckFileExists = true,                  CheckPathExists = true,              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,135,12,P:Microsoft.Win32.FileDialog.Title,,,,,"var dialog = new OpenFileDialog              {                  Title = this._Title,                  Filter = this._Filters.CreateFilterExpression(),                  FilterIndex = this._Filters.GetFilterIndex(),                  InitialDirectory = this._InitialDirectory,                  Multiselect = this._AllowMultipleFiles,                  CheckFileExists = true,                  CheckPathExists = true,              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,135,12,T:Microsoft.Win32.OpenFileDialog,,,,,"var dialog = new OpenFileDialog              {                  Title = this._Title,                  Filter = this._Filters.CreateFilterExpression(),                  FilterIndex = this._Filters.GetFilterIndex(),                  InitialDirectory = this._InitialDirectory,                  Multiselect = this._AllowMultipleFiles,                  CheckFileExists = true,                  CheckPathExists = true,              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,135,12,M:Microsoft.Win32.OpenFileDialog.#ctor,,,,,"var dialog = new OpenFileDialog              {                  Title = this._Title,                  Filter = this._Filters.CreateFilterExpression(),                  FilterIndex = this._Filters.GetFilterIndex(),                  InitialDirectory = this._InitialDirectory,                  Multiselect = this._AllowMultipleFiles,                  CheckFileExists = true,                  CheckPathExists = true,              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,85,12,P:Microsoft.Win32.FileDialog.FilterIndex,,,,,this.FilterIndex = dialog.FilterIndex;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,84,12,P:Microsoft.Win32.FileDialog.FileNames,,,,,this.FileNames = dialog.FileNames;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,73,12,M:Microsoft.Win32.CommonDialog.ShowDialog,,,,,if (dialog.ShowDialog() != true)              {                  this.OnCompleted(new ResultCompletionEventArgs                  {                      WasCancelled = this._IgnoreUserCancel == false                  });                  return;              }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\MyOpenFileResult.cs,71,12,T:Microsoft.Win32.OpenFileDialog,,,,,var dialog = CreateDialog();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ShortcutParser.cs,34,12,T:System.Windows.Input.InputBinding,,,,,"var trigger = new InputBindingTrigger              {                  InputBinding = keyBinding,              };"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ShortcutParser.cs,33,12,T:System.Windows.Input.KeyBinding,,,,,"var keyBinding = new KeyBinding(new InputBindingTrigger(), key, modifierKeys);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ShortcutParser.cs,33,12,"M:System.Windows.Input.KeyBinding.#ctor(System.Windows.Input.ICommand,System.Windows.Input.Key,System.Windows.Input.ModifierKeys)",,,,,"var keyBinding = new KeyBinding(new InputBindingTrigger(), key, modifierKeys);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ShortcutParser.cs,28,12,T:System.Windows.Input.ModifierKeys,,,,,"var modifierKeys = allKeys.Take(allKeys.Count() - 1)                                        .Aggregate(ModifierKeys.None,                                                   (current, modifierKey) =>                                                   current | (ModifierKeys)Enum.Parse(typeof(ModifierKeys), modifierKey));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ShortcutParser.cs,28,12,T:System.Windows.Input.ModifierKeys,,,,,"var modifierKeys = allKeys.Take(allKeys.Count() - 1)                                        .Aggregate(ModifierKeys.None,                                                   (current, modifierKey) =>                                                   current | (ModifierKeys)Enum.Parse(typeof(ModifierKeys), modifierKey));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ShortcutParser.cs,28,12,F:System.Windows.Input.ModifierKeys.None,,,,,"var modifierKeys = allKeys.Take(allKeys.Count() - 1)                                        .Aggregate(ModifierKeys.None,                                                   (current, modifierKey) =>                                                   current | (ModifierKeys)Enum.Parse(typeof(ModifierKeys), modifierKey));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ShortcutParser.cs,28,12,T:System.Windows.Input.ModifierKeys,,,,,"var modifierKeys = allKeys.Take(allKeys.Count() - 1)                                        .Aggregate(ModifierKeys.None,                                                   (current, modifierKey) =>                                                   current | (ModifierKeys)Enum.Parse(typeof(ModifierKeys), modifierKey));"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,65,12,T:System.Windows.Visibility,,,,,return Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,65,12,T:System.Windows.Visibility,,,,,return Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,65,12,F:System.Windows.Visibility.Visible,,,,,return Visibility.Visible;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,61,20,T:System.Windows.Visibility,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,61,20,T:System.Windows.Visibility,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,61,20,F:System.Windows.Visibility.Collapsed,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,59,16,M:System.Windows.Controls.ItemCollection.Contains(System.Object),,,,,if (a.Contains(b) == true)                  {                      return Visibility.Collapsed;                  }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,51,20,T:System.Windows.Visibility,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,51,20,T:System.Windows.Visibility,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,51,20,F:System.Windows.Visibility.Collapsed,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,41,16,T:System.Windows.Visibility,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,41,16,T:System.Windows.Visibility,,,,,return Visibility.Collapsed;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,projects\Gibbed.MassEffectAndromeda.SaveEdit\Gibbed.MassEffectAndromeda.SaveEdit.csproj,File,projects\Gibbed.MassEffectAndromeda.SaveEdit\Helpers\ContainsToVisiblityConverter.cs,41,16,F:System.Windows.Visibility.Collapsed,,,,,return Visibility.Collapsed;
